state,county_name,fips_code,carrier,issuer_id,plan_count
TN,Loudon County,47105,Humana,82120,6
TN,Macon County,47111,BlueCross BlueShield of Tennessee,14002,10
TN,Madison County,47113,BlueCross BlueShield of Tennessee,14002,10
TN,Marion County,47115,BlueCross BlueShield of Tennessee,14002,10
TN,Marshall County,47117,BlueCross BlueShield of Tennessee,14002,10
TN,Maury County,47119,BlueCross BlueShield of Tennessee,14002,10
TN,McMinn County,47107,BlueCross BlueShield of Tennessee,14002,10
TN,McNairy County,47109,BlueCross BlueShield of Tennessee,14002,10
TN,Meigs County,47121,BlueCross BlueShield of Tennessee,14002,10
TN,Monroe County,47123,Humana,82120,6
TN,Montgomery County,47125,Cigna Healthcare,99248,20
TN,Montgomery County,47125,Humana,82120,7
TN,Moore County,47127,BlueCross BlueShield of Tennessee,14002,10
TN,Morgan County,47129,Humana,82120,6
TN,Obion County,47131,BlueCross BlueShield of Tennessee,14002,10
TN,Overton County,47133,BlueCross BlueShield of Tennessee,14002,10
TN,Perry County,47135,BlueCross BlueShield of Tennessee,14002,10
TN,Pickett County,47137,BlueCross BlueShield of Tennessee,14002,10
TN,Polk County,47139,BlueCross BlueShield of Tennessee,14002,10
TN,Putnam County,47141,BlueCross BlueShield of Tennessee,14002,10
TN,Rhea County,47143,BlueCross BlueShield of Tennessee,14002,10
TN,Roane County,47145,Humana,82120,6
TN,Robertson County,47147,Cigna Healthcare,99248,20
TN,Robertson County,47147,Humana,82120,7
TN,Rutherford County,47149,Cigna Healthcare,99248,20
TN,Rutherford County,47149,Humana,82120,7
TN,Scott County,47151,Humana,82120,6
TN,Sequatchie County,47153,BlueCross BlueShield of Tennessee,14002,10
TN,Sevier County,47155,Humana,82120,6
TN,Shelby County,47157,Cigna Healthcare,99248,16
TN,Shelby County,47157,Humana,82120,6
TN,Smith County,47159,BlueCross BlueShield of Tennessee,14002,10
TN,Stewart County,47161,BlueCross BlueShield of Tennessee,14002,10
TN,Sullivan County,47163,BlueCross BlueShield of Tennessee,14002,10
TN,Sullivan County,47163,Cigna Healthcare,99248,20
TN,Sumner County,47165,Cigna Healthcare,99248,20
TN,Sumner County,47165,Humana,82120,7
TN,Tipton County,47167,Cigna Healthcare,99248,16
TN,Tipton County,47167,Humana,82120,6
TN,Trousdale County,47169,Cigna Healthcare,99248,20
TN,Trousdale County,47169,Humana,82120,7
TN,Unicoi County,47171,BlueCross BlueShield of Tennessee,14002,10
TN,Unicoi County,47171,Cigna Healthcare,99248,20
TN,Union County,47173,Humana,82120,6
TN,Van Buren County,47175,BlueCross BlueShield of Tennessee,14002,10
TN,Warren County,47177,BlueCross BlueShield of Tennessee,14002,10
TN,Washington County,47179,BlueCross BlueShield of Tennessee,14002,10
TN,Washington County,47179,Cigna Healthcare,99248,20
TN,Wayne County,47181,BlueCross BlueShield of Tennessee,14002,10
TN,Weakley County,47183,BlueCross BlueShield of Tennessee,14002,10
TN,White County,47185,BlueCross BlueShield of Tennessee,14002,10
TN,Williamson County,47187,Cigna Healthcare,99248,20
TN,Williamson County,47187,Humana,82120,7
TN,Wilson County,47189,Cigna Healthcare,99248,20
TN,Wilson County,47189,Humana,82120,7
TX,Anderson County,48001,Aetna,91716,1
TX,Anderson County,48001,Allegian Health Plans,63509,3
TX,Anderson County,48001,Blue Cross and Blue Shield of Texas,33602,30
TX,Anderson County,48001,Prominence Health Plan,37392,3
TX,Andrews County,48003,Allegian Health Plans,63509,3
TX,Andrews County,48003,Blue Cross and Blue Shield of Texas,33602,30
TX,Andrews County,48003,FirstCare Health Plans,26539,11
TX,Andrews County,48003,Prominence Health Plan,37392,3
TX,Angelina County,48005,Allegian Health Plans,63509,3
TX,Angelina County,48005,Blue Cross and Blue Shield of Texas,33602,30
TX,Angelina County,48005,Prominence Health Plan,37392,3
TX,Aransas County,48007,Blue Cross and Blue Shield of Texas,33602,30
TX,Aransas County,48007,CHRISTUS Health Plan,66252,11
TX,Aransas County,48007,Humana,32673,7
TX,Archer County,48009,Blue Cross and Blue Shield of Texas,33602,30
TX,Armstrong County,48011,Blue Cross and Blue Shield of Texas,33602,30
TX,Armstrong County,48011,FirstCare Health Plans,26539,11
TX,Armstrong County,48011,Prominence Health Plan,37392,3
TX,Atascosa County,48013,Aetna,91716,1
TX,Atascosa County,48013,Allegian Health Plans,63509,3
TX,Atascosa County,48013,Blue Cross and Blue Shield of Texas,33602,30
TX,Austin County,48015,Aetna,91716,1
TX,Austin County,48015,Blue Cross and Blue Shield of Texas,33602,30
TX,Austin County,48015,Cigna Healthcare,55409,1
TX,Austin County,48015,Insurance Company of Scott & White,37755,1
TX,Austin County,48015,Scott and White Health Plan,40788,1
TX,Bailey County,48017,Allegian Health Plans,63509,3
TX,Bailey County,48017,Blue Cross and Blue Shield of Texas,33602,30
TX,Bailey County,48017,Prominence Health Plan,37392,3
TX,Bandera County,48019,Aetna,91716,1
TX,Bandera County,48019,Allegian Health Plans,63509,3
TX,Bandera County,48019,Ambetter from Superior HealthPlan,29418,43
TX,Bandera County,48019,Blue Cross and Blue Shield of Texas,33602,30
TX,Bastrop County,48021,Aetna,91716,1
TX,Bastrop County,48021,Ambetter from Superior HealthPlan,29418,43
TX,Bastrop County,48021,Blue Cross and Blue Shield of Texas,33602,30
TX,Bastrop County,48021,Scott and White Health Plan,40788,1
TX,Bastrop County,48021,Sendero Health Plans,71837,6
TX,Bastrop County,48021,Vista360health,84479,10
TX,Baylor County,48023,Allegian Health Plans,63509,3
TX,Baylor County,48023,Blue Cross and Blue Shield of Texas,33602,30
TX,Baylor County,48023,Prominence Health Plan,37392,3
TX,Bee County,48025,Allegian Health Plans,63509,3
TX,Bee County,48025,Blue Cross and Blue Shield of Texas,33602,30
TX,Bee County,48025,CHRISTUS Health Plan,66252,11
TX,Bee County,48025,Humana,32673,7
TX,Bee County,48025,Prominence Health Plan,37392,3
TX,Bell County,48027,Aetna,91716,1
TX,Bell County,48027,Ambetter from Superior HealthPlan,29418,43
TX,Bell County,48027,Blue Cross and Blue Shield of Texas,33602,30
TX,Bell County,48027,FirstCare Health Plans,26539,11
TX,Bell County,48027,Insurance Company of Scott & White,37755,1
TX,Bell County,48027,Scott and White Health Plan,40788,1
TX,Bexar County,48029,Aetna,91716,1
TX,Bexar County,48029,Allegian Health Plans,63509,3
TX,Bexar County,48029,Ambetter from Superior HealthPlan,29418,43
TX,Bexar County,48029,Blue Cross and Blue Shield of Texas,33602,30
TX,Bexar County,48029,Humana,32673,7
TX,Bexar County,48029,Oscar,20069,13
TX,Blanco County,48031,Allegian Health Plans,63509,3
TX,Blanco County,48031,Ambetter from Superior HealthPlan,29418,43
TX,Blanco County,48031,Blue Cross and Blue Shield of Texas,33602,30
TX,Blanco County,48031,Insurance Company of Scott & White,37755,1
TX,Blanco County,48031,Prominence Health Plan,37392,3
TX,Blanco County,48031,Scott and White Health Plan,40788,1
TX,Borden County,48033,Allegian Health Plans,63509,3
TX,Borden County,48033,Blue Cross and Blue Shield of Texas,33602,30
TX,Borden County,48033,FirstCare Health Plans,26539,11
TX,Borden County,48033,Prominence Health Plan,37392,3
TX,Bosque County,48035,Allegian Health Plans,63509,3
TX,Bosque County,48035,Blue Cross and Blue Shield of Texas,33602,30
TX,Bosque County,48035,FirstCare Health Plans,26539,11
TX,Bosque County,48035,Insurance Company of Scott & White,37755,1
TX,Bosque County,48035,Prominence Health Plan,37392,3
TX,Bosque County,48035,Scott and White Health Plan,40788,1
TX,Bowie County,48037,Blue Cross and Blue Shield of Texas,33602,30
TX,Bowie County,48037,CHRISTUS Health Plan,66252,11
TX,Brazoria County,48039,Aetna,91716,1
TX,Brazoria County,48039,Blue Cross and Blue Shield of Texas,33602,30
TX,Brazoria County,48039,Cigna Healthcare,55409,1
TX,Brazoria County,48039,"Cigna HealthCare of Texas, Inc.",76589,3
TX,Brazoria County,48039,Community Health Choice,27248,16
TX,Brazoria County,48039,"Memorial Hermann Health Insurance Company, Inc.",30609,2
TX,Brazos County,48041,Blue Cross and Blue Shield of Texas,33602,30
TX,Brazos County,48041,Cigna Healthcare,55409,1
TX,Brazos County,48041,Insurance Company of Scott & White,37755,1
TX,Brazos County,48041,Scott and White Health Plan,40788,1
TX,Brewster County,48043,Allegian Health Plans,63509,3
TX,Brewster County,48043,Blue Cross and Blue Shield of Texas,33602,30
TX,Brewster County,48043,FirstCare Health Plans,26539,11
TX,Brewster County,48043,Prominence Health Plan,37392,3
TX,Briscoe County,48045,Allegian Health Plans,63509,3
TX,Briscoe County,48045,Blue Cross and Blue Shield of Texas,33602,30
TX,Briscoe County,48045,FirstCare Health Plans,26539,11
TX,Briscoe County,48045,Prominence Health Plan,37392,3
TX,Brooks County,48047,Allegian Health Plans,63509,3
TX,Brooks County,48047,Ambetter from Superior HealthPlan,29418,43
TX,Brooks County,48047,Blue Cross and Blue Shield of Texas,33602,30
TX,Brooks County,48047,CHRISTUS Health Plan,66252,11
TX,Brooks County,48047,Prominence Health Plan,37392,15
TX,Brown County,48049,Allegian Health Plans,63509,3
TX,Brown County,48049,Blue Cross and Blue Shield of Texas,33602,30
TX,Brown County,48049,Prominence Health Plan,37392,3
TX,Burleson County,48051,Blue Cross and Blue Shield of Texas,33602,30
TX,Burleson County,48051,Insurance Company of Scott & White,37755,1
TX,Burleson County,48051,Scott and White Health Plan,40788,1
TX,Burnet County,48053,Aetna,91716,1
TX,Burnet County,48053,Allegian Health Plans,63509,3
TX,Burnet County,48053,Ambetter from Superior HealthPlan,29418,43
TX,Burnet County,48053,Blue Cross and Blue Shield of Texas,33602,30
TX,Burnet County,48053,FirstCare Health Plans,26539,11
TX,Burnet County,48053,Insurance Company of Scott & White,37755,1
TX,Burnet County,48053,Prominence Health Plan,37392,3
TX,Burnet County,48053,Scott and White Health Plan,40788,1
TX,Burnet County,48053,Sendero Health Plans,71837,6
TX,Caldwell County,48055,Aetna,91716,1
TX,Caldwell County,48055,Ambetter from Superior HealthPlan,29418,43
TX,Caldwell County,48055,Blue Cross and Blue Shield of Texas,33602,30
TX,Caldwell County,48055,Insurance Company of Scott & White,37755,1
TX,Caldwell County,48055,Scott and White Health Plan,40788,1
TX,Caldwell County,48055,Sendero Health Plans,71837,6
TX,Calhoun County,48057,Blue Cross and Blue Shield of Texas,33602,30
TX,Calhoun County,48057,CHRISTUS Health Plan,66252,11
TX,Callahan County,48059,Blue Cross and Blue Shield of Texas,33602,30
TX,Callahan County,48059,FirstCare Health Plans,26539,11
TX,Cameron County,48061,Allegian Health Plans,63509,3
TX,Cameron County,48061,Ambetter from Superior HealthPlan,29418,43
TX,Cameron County,48061,Blue Cross and Blue Shield of Texas,33602,30
TX,Cameron County,48061,Molina Marketplace,45786,15
TX,Camp County,48063,Allegian Health Plans,63509,3
TX,Camp County,48063,Blue Cross and Blue Shield of Texas,33602,30
TX,Camp County,48063,Prominence Health Plan,37392,3
TX,Carson County,48065,Blue Cross and Blue Shield of Texas,33602,30
TX,Carson County,48065,FirstCare Health Plans,26539,11
TX,Carson County,48065,Prominence Health Plan,37392,3
TX,Cass County,48067,Allegian Health Plans,63509,3
TX,Cass County,48067,Blue Cross and Blue Shield of Texas,33602,30
TX,Cass County,48067,CHRISTUS Health Plan,66252,11
TX,Cass County,48067,Prominence Health Plan,37392,3
TX,Castro County,48069,Allegian Health Plans,63509,3
TX,Castro County,48069,Blue Cross and Blue Shield of Texas,33602,30
TX,Castro County,48069,FirstCare Health Plans,26539,11
TX,Castro County,48069,Prominence Health Plan,37392,3
TX,Chambers County,48071,Aetna,91716,1
TX,Chambers County,48071,Blue Cross and Blue Shield of Texas,33602,30
TX,Chambers County,48071,Cigna Healthcare,55409,1
TX,Chambers County,48071,Community Health Choice,27248,11
TX,Cherokee County,48073,Allegian Health Plans,63509,3
TX,Cherokee County,48073,Blue Cross and Blue Shield of Texas,33602,30
TX,Cherokee County,48073,CHRISTUS Health Plan,66252,11
TX,Cherokee County,48073,Prominence Health Plan,37392,3
TX,Childress County,48075,Allegian Health Plans,63509,3
TX,Childress County,48075,Blue Cross and Blue Shield of Texas,33602,30
TX,Childress County,48075,FirstCare Health Plans,26539,11
TX,Childress County,48075,Prominence Health Plan,37392,3
TX,Clay County,48077,Blue Cross and Blue Shield of Texas,33602,30
TX,Cochran County,48079,Allegian Health Plans,63509,3
TX,Cochran County,48079,Blue Cross and Blue Shield of Texas,33602,30
TX,Cochran County,48079,Prominence Health Plan,37392,3
TX,Coke County,48081,Allegian Health Plans,63509,3
TX,Coke County,48081,Blue Cross and Blue Shield of Texas,33602,30
TX,Coke County,48081,FirstCare Health Plans,26539,11
TX,Coke County,48081,Insurance Company of Scott & White,37755,1
TX,Coke County,48081,Prominence Health Plan,37392,3
TX,Coke County,48081,Scott and White Health Plan,40788,1
TX,Coleman County,48083,Allegian Health Plans,63509,3
TX,Coleman County,48083,Blue Cross and Blue Shield of Texas,33602,30
TX,Coleman County,48083,FirstCare Health Plans,26539,11
TX,Coleman County,48083,Insurance Company of Scott & White,37755,1
TX,Coleman County,48083,Prominence Health Plan,37392,3
TX,Coleman County,48083,Scott and White Health Plan,40788,1
TX,Collin County,48085,Aetna,91716,1
TX,Collin County,48085,Ambetter from Superior HealthPlan,29418,43
TX,Collin County,48085,Blue Cross and Blue Shield of Texas,33602,30
TX,Collin County,48085,Cigna Healthcare,55409,4
TX,Collin County,48085,Insurance Company of Scott & White,37755,1
TX,Collin County,48085,Molina Marketplace,45786,15
TX,Collin County,48085,Scott and White Health Plan,40788,1
TX,Collingsworth County,48087,Allegian Health Plans,63509,3
TX,Collingsworth County,48087,Blue Cross and Blue Shield of Texas,33602,30
TX,Collingsworth County,48087,FirstCare Health Plans,26539,11
TX,Collingsworth County,48087,Prominence Health Plan,37392,3
TX,Colorado County,48089,Aetna,91716,1
TX,Colorado County,48089,Allegian Health Plans,63509,3
TX,Colorado County,48089,Blue Cross and Blue Shield of Texas,33602,30
TX,Colorado County,48089,Prominence Health Plan,37392,3
TX,Comal County,48091,Aetna,91716,1
TX,Comal County,48091,Allegian Health Plans,63509,3
TX,Comal County,48091,Ambetter from Superior HealthPlan,29418,43
TX,Comal County,48091,Blue Cross and Blue Shield of Texas,33602,30
TX,Comal County,48091,Humana,32673,7
TX,Comanche County,48093,Allegian Health Plans,63509,3
TX,Comanche County,48093,Blue Cross and Blue Shield of Texas,33602,30
TX,Comanche County,48093,FirstCare Health Plans,26539,11
TX,Comanche County,48093,Prominence Health Plan,37392,3
TX,Concho County,48095,Allegian Health Plans,63509,3
TX,Concho County,48095,Ambetter from Superior HealthPlan,29418,43
TX,Concho County,48095,Blue Cross and Blue Shield of Texas,33602,30
TX,Concho County,48095,Insurance Company of Scott & White,37755,1
TX,Concho County,48095,Prominence Health Plan,37392,3
TX,Concho County,48095,Scott and White Health Plan,40788,1
TX,Cooke County,48097,Allegian Health Plans,63509,3
TX,Cooke County,48097,Blue Cross and Blue Shield of Texas,33602,30
TX,Cooke County,48097,Cigna Healthcare,55409,1
TX,Cooke County,48097,Prominence Health Plan,37392,15
TX,Coryell County,48099,Blue Cross and Blue Shield of Texas,33602,30
TX,Coryell County,48099,FirstCare Health Plans,26539,11
TX,Coryell County,48099,Insurance Company of Scott & White,37755,1
TX,Coryell County,48099,Scott and White Health Plan,40788,1
TX,Cottle County,48101,Allegian Health Plans,63509,3
TX,Cottle County,48101,Blue Cross and Blue Shield of Texas,33602,30
TX,Cottle County,48101,FirstCare Health Plans,26539,11
TX,Cottle County,48101,Prominence Health Plan,37392,3
TX,Crane County,48103,Allegian Health Plans,63509,3
TX,Crane County,48103,Blue Cross and Blue Shield of Texas,33602,30
TX,Crane County,48103,FirstCare Health Plans,26539,11
TX,Crane County,48103,Prominence Health Plan,37392,3
TX,Crockett County,48105,Allegian Health Plans,63509,3
TX,Crockett County,48105,Blue Cross and Blue Shield of Texas,33602,30
TX,Crockett County,48105,Insurance Company of Scott & White,37755,1
TX,Crockett County,48105,Prominence Health Plan,37392,3
TX,Crockett County,48105,Scott and White Health Plan,40788,1
TX,Crosby County,48107,Blue Cross and Blue Shield of Texas,33602,30
TX,Crosby County,48107,FirstCare Health Plans,26539,11
TX,Culberson County,48109,Allegian Health Plans,63509,3
TX,Culberson County,48109,Blue Cross and Blue Shield of Texas,33602,30
TX,Culberson County,48109,Prominence Health Plan,37392,3
TX,Dallam County,48111,Allegian Health Plans,63509,3
TX,Dallam County,48111,Blue Cross and Blue Shield of Texas,33602,30
TX,Dallam County,48111,FirstCare Health Plans,26539,11
TX,Dallam County,48111,Prominence Health Plan,37392,3
TX,Dallas County,48113,Aetna,91716,1
TX,Dallas County,48113,Ambetter from Superior HealthPlan,29418,43
TX,Dallas County,48113,Blue Cross and Blue Shield of Texas,33602,30
TX,Dallas County,48113,Cigna Healthcare,55409,4
TX,Dallas County,48113,Insurance Company of Scott & White,37755,1
TX,Dallas County,48113,Molina Marketplace,45786,15
TX,Dallas County,48113,Oscar,20069,1
TX,Dallas County,48113,Scott and White Health Plan,40788,1
TX,Dawson County,48115,Allegian Health Plans,63509,3
TX,Dawson County,48115,Blue Cross and Blue Shield of Texas,33602,30
TX,Dawson County,48115,FirstCare Health Plans,26539,11
TX,Dawson County,48115,Prominence Health Plan,37392,3
TX,Deaf Smith County,48117,Allegian Health Plans,63509,3
TX,Deaf Smith County,48117,Blue Cross and Blue Shield of Texas,33602,30
TX,Deaf Smith County,48117,FirstCare Health Plans,26539,11
TX,Deaf Smith County,48117,Prominence Health Plan,37392,15
TX,Delta County,48119,Blue Cross and Blue Shield of Texas,33602,30
TX,Denton County,48121,Aetna,91716,1
TX,Denton County,48121,Ambetter from Superior HealthPlan,29418,43
TX,Denton County,48121,Blue Cross and Blue Shield of Texas,33602,30
TX,Denton County,48121,Cigna Healthcare,55409,4
TX,Denton County,48121,Insurance Company of Scott & White,37755,1
TX,Denton County,48121,Scott and White Health Plan,40788,1
TX,DeWitt County,48123,Allegian Health Plans,63509,3
TX,DeWitt County,48123,Blue Cross and Blue Shield of Texas,33602,30
TX,DeWitt County,48123,Prominence Health Plan,37392,3
TX,Dickens County,48125,Allegian Health Plans,63509,3
TX,Dickens County,48125,Blue Cross and Blue Shield of Texas,33602,30
TX,Dickens County,48125,FirstCare Health Plans,26539,11
TX,Dickens County,48125,Prominence Health Plan,37392,3
TX,Dimmit County,48127,Allegian Health Plans,63509,3
TX,Dimmit County,48127,Blue Cross and Blue Shield of Texas,33602,30
TX,Dimmit County,48127,Prominence Health Plan,37392,3
TX,Donley County,48129,Aetna,91716,1
TX,Donley County,48129,Allegian Health Plans,63509,3
TX,Donley County,48129,Blue Cross and Blue Shield of Texas,33602,30
TX,Donley County,48129,FirstCare Health Plans,26539,11
TX,Donley County,48129,Prominence Health Plan,37392,3
TX,Duval County,48131,Allegian Health Plans,63509,3
TX,Duval County,48131,Blue Cross and Blue Shield of Texas,33602,30
TX,Duval County,48131,Prominence Health Plan,37392,3
TX,Eastland County,48133,Allegian Health Plans,63509,3
TX,Eastland County,48133,Blue Cross and Blue Shield of Texas,33602,30
TX,Eastland County,48133,FirstCare Health Plans,26539,11
TX,Eastland County,48133,Prominence Health Plan,37392,3
TX,Ector County,48135,Blue Cross and Blue Shield of Texas,33602,30
TX,Ector County,48135,FirstCare Health Plans,26539,11
TX,Edwards County,48137,Allegian Health Plans,63509,3
TX,Edwards County,48137,Blue Cross and Blue Shield of Texas,33602,30
TX,Edwards County,48137,Prominence Health Plan,37392,3
TX,Ellis County,48139,Aetna,91716,1
TX,Ellis County,48139,Blue Cross and Blue Shield of Texas,33602,30
TX,Ellis County,48139,Cigna Healthcare,55409,4
TX,Ellis County,48139,Insurance Company of Scott & White,37755,1
TX,Ellis County,48139,Scott and White Health Plan,40788,1
TX,El Paso County,48141,Allegian Health Plans,63509,3
TX,El Paso County,48141,Ambetter from Superior HealthPlan,29418,43
TX,El Paso County,48141,Blue Cross and Blue Shield of Texas,33602,30
TX,El Paso County,48141,Molina Marketplace,45786,15
TX,Erath County,48143,Allegian Health Plans,63509,3
TX,Erath County,48143,Blue Cross and Blue Shield of Texas,33602,30
TX,Erath County,48143,Cigna Healthcare,55409,1
TX,Erath County,48143,Insurance Company of Scott & White,37755,1
TX,Erath County,48143,Prominence Health Plan,37392,3
TX,Erath County,48143,Scott and White Health Plan,40788,1
TX,Falls County,48145,Aetna,91716,1
TX,Falls County,48145,Allegian Health Plans,63509,3
TX,Falls County,48145,Blue Cross and Blue Shield of Texas,33602,30
TX,Falls County,48145,FirstCare Health Plans,26539,11
TX,Falls County,48145,Insurance Company of Scott & White,37755,1
TX,Falls County,48145,Prominence Health Plan,37392,3
TX,Falls County,48145,Scott and White Health Plan,40788,1
TX,Fannin County,48147,Allegian Health Plans,63509,3
TX,Fannin County,48147,Blue Cross and Blue Shield of Texas,33602,30
TX,Fannin County,48147,Cigna Healthcare,55409,1
TX,Fannin County,48147,Prominence Health Plan,37392,15
TX,Fayette County,48149,Aetna,91716,1
TX,Fayette County,48149,Allegian Health Plans,63509,3
TX,Fayette County,48149,Ambetter from Superior HealthPlan,29418,43
TX,Fayette County,48149,Blue Cross and Blue Shield of Texas,33602,30
TX,Fayette County,48149,Insurance Company of Scott & White,37755,1
TX,Fayette County,48149,Prominence Health Plan,37392,3
TX,Fayette County,48149,Scott and White Health Plan,40788,1
TX,Fayette County,48149,Sendero Health Plans,71837,6
TX,Fisher County,48151,Allegian Health Plans,63509,3
TX,Fisher County,48151,Blue Cross and Blue Shield of Texas,33602,30
TX,Fisher County,48151,FirstCare Health Plans,26539,11
TX,Fisher County,48151,Prominence Health Plan,37392,3
TX,Floyd County,48153,Allegian Health Plans,63509,3
TX,Floyd County,48153,Blue Cross and Blue Shield of Texas,33602,30
TX,Floyd County,48153,FirstCare Health Plans,26539,11
TX,Floyd County,48153,Prominence Health Plan,37392,3
TX,Foard County,48155,Allegian Health Plans,63509,3
TX,Foard County,48155,Blue Cross and Blue Shield of Texas,33602,30
TX,Foard County,48155,Prominence Health Plan,37392,3
TX,Fort Bend County,48157,Aetna,91716,2
TX,Fort Bend County,48157,Blue Cross and Blue Shield of Texas,33602,30
TX,Fort Bend County,48157,Cigna Healthcare,55409,1
TX,Fort Bend County,48157,"Cigna HealthCare of Texas, Inc.",76589,3
TX,Fort Bend County,48157,Community Health Choice,27248,16
TX,Fort Bend County,48157,"Memorial Hermann Health Insurance Company, Inc.",30609,2
TX,Fort Bend County,48157,"Memorial Hermann Health Plan, Inc",41541,6
TX,Franklin County,48159,Allegian Health Plans,63509,3
TX,Franklin County,48159,Blue Cross and Blue Shield of Texas,33602,30
TX,Franklin County,48159,Prominence Health Plan,37392,3
TX,Freestone County,48161,Allegian Health Plans,63509,3
TX,Freestone County,48161,Blue Cross and Blue Shield of Texas,33602,30
TX,Freestone County,48161,FirstCare Health Plans,26539,11
TX,Freestone County,48161,Insurance Company of Scott & White,37755,1
TX,Freestone County,48161,Prominence Health Plan,37392,3
TX,Freestone County,48161,Scott and White Health Plan,40788,1
TX,Frio County,48163,Allegian Health Plans,63509,3
TX,Frio County,48163,Blue Cross and Blue Shield of Texas,33602,30
TX,Frio County,48163,Prominence Health Plan,37392,3
TX,Gaines County,48165,Allegian Health Plans,63509,3
TX,Gaines County,48165,Blue Cross and Blue Shield of Texas,33602,30
TX,Gaines County,48165,FirstCare Health Plans,26539,11
TX,Gaines County,48165,Prominence Health Plan,37392,3
TX,Galveston County,48167,Aetna,91716,1
TX,Galveston County,48167,Blue Cross and Blue Shield of Texas,33602,30
TX,Galveston County,48167,Cigna Healthcare,55409,1
TX,Galveston County,48167,"Cigna HealthCare of Texas, Inc.",76589,3
TX,Galveston County,48167,Community Health Choice,27248,16
TX,Galveston County,48167,"Memorial Hermann Health Insurance Company, Inc.",30609,2
TX,Garza County,48169,Allegian Health Plans,63509,3
TX,Garza County,48169,Blue Cross and Blue Shield of Texas,33602,30
TX,Garza County,48169,FirstCare Health Plans,26539,11
TX,Garza County,48169,Prominence Health Plan,37392,3
TX,Gillespie County,48171,Allegian Health Plans,63509,3
TX,Gillespie County,48171,Ambetter from Superior HealthPlan,29418,43
TX,Gillespie County,48171,Blue Cross and Blue Shield of Texas,33602,30
TX,Gillespie County,48171,Prominence Health Plan,37392,3
TX,Glasscock County,48173,Allegian Health Plans,63509,3
TX,Glasscock County,48173,Blue Cross and Blue Shield of Texas,33602,30
TX,Glasscock County,48173,FirstCare Health Plans,26539,11
TX,Glasscock County,48173,Prominence Health Plan,37392,3
TX,Goliad County,48175,Blue Cross and Blue Shield of Texas,33602,30
TX,Goliad County,48175,CHRISTUS Health Plan,66252,11
TX,Gonzales County,48177,Allegian Health Plans,63509,3
TX,Gonzales County,48177,Blue Cross and Blue Shield of Texas,33602,30
TX,Gonzales County,48177,Prominence Health Plan,37392,3
TX,Gray County,48179,Allegian Health Plans,63509,3
TX,Gray County,48179,Blue Cross and Blue Shield of Texas,33602,30
TX,Gray County,48179,FirstCare Health Plans,26539,11
TX,Gray County,48179,Prominence Health Plan,37392,15
TX,Grayson County,48181,Blue Cross and Blue Shield of Texas,33602,30
TX,Grayson County,48181,Cigna Healthcare,55409,1
TX,Grayson County,48181,Prominence Health Plan,37392,15
TX,Gregg County,48183,Blue Cross and Blue Shield of Texas,33602,30
TX,Grimes County,48185,Allegian Health Plans,63509,3
TX,Grimes County,48185,Blue Cross and Blue Shield of Texas,33602,30
TX,Grimes County,48185,Cigna Healthcare,55409,1
TX,Grimes County,48185,Insurance Company of Scott & White,37755,1
TX,Grimes County,48185,Prominence Health Plan,37392,3
TX,Grimes County,48185,Scott and White Health Plan,40788,1
TX,Guadalupe County,48187,Aetna,91716,1
TX,Guadalupe County,48187,Allegian Health Plans,63509,3
TX,Guadalupe County,48187,Blue Cross and Blue Shield of Texas,33602,30
TX,Hale County,48189,Allegian Health Plans,63509,3
TX,Hale County,48189,Blue Cross and Blue Shield of Texas,33602,30
TX,Hale County,48189,FirstCare Health Plans,26539,11
TX,Hale County,48189,Prominence Health Plan,37392,3
TX,Hall County,48191,Allegian Health Plans,63509,3
TX,Hall County,48191,Blue Cross and Blue Shield of Texas,33602,30
TX,Hall County,48191,FirstCare Health Plans,26539,11
TX,Hall County,48191,Prominence Health Plan,37392,3
TX,Hamilton County,48193,Allegian Health Plans,63509,3
TX,Hamilton County,48193,Blue Cross and Blue Shield of Texas,33602,30
TX,Hamilton County,48193,FirstCare Health Plans,26539,11
TX,Hamilton County,48193,Insurance Company of Scott & White,37755,1
TX,Hamilton County,48193,Prominence Health Plan,37392,3
TX,Hamilton County,48193,Scott and White Health Plan,40788,1
TX,Hansford County,48195,Allegian Health Plans,63509,3
TX,Hansford County,48195,Blue Cross and Blue Shield of Texas,33602,30
TX,Hansford County,48195,FirstCare Health Plans,26539,11
TX,Hansford County,48195,Prominence Health Plan,37392,3
TX,Hardeman County,48197,Allegian Health Plans,63509,3
TX,Hardeman County,48197,Blue Cross and Blue Shield of Texas,33602,30
TX,Hardeman County,48197,Prominence Health Plan,37392,3
TX,Hardin County,48199,Aetna,91716,1
TX,Hardin County,48199,Blue Cross and Blue Shield of Texas,33602,30
TX,Hardin County,48199,CHRISTUS Health Plan,66252,11
TX,Harris County,48201,Aetna,91716,2
TX,Harris County,48201,Blue Cross and Blue Shield of Texas,33602,30
TX,Harris County,48201,Cigna Healthcare,55409,1
TX,Harris County,48201,"Cigna HealthCare of Texas, Inc.",76589,3
TX,Harris County,48201,Community Health Choice,27248,16
TX,Harris County,48201,"Memorial Hermann Health Insurance Company, Inc.",30609,2
TX,Harris County,48201,"Memorial Hermann Health Plan, Inc",41541,6
TX,Harris County,48201,Molina Marketplace,45786,15
TX,Harrison County,48203,Allegian Health Plans,63509,3
TX,Harrison County,48203,Blue Cross and Blue Shield of Texas,33602,30
